TradeDate,Node,HE,DA_LMP,DA_MCC,DA_MLC,RT_LMP,Region,Planned,Actual,Outage
9/27/2016,ALTE.ALTE,17,27.71,-7.95,0.19,23.24,North,16348,16413,5910
9/27/2016,ALTE.ALTE,18,28.2,-5.07,0.43,24.03,North,16150,16345,5910
9/27/2016,ALTE.ALTE,19,29.23,-2.74,0.11,88.78,North,16133,16326,5910
9/27/2016,ALTE.ALTE,20,31.43,-2.2,0.79,77.66,North,16715,16626,5910
9/27/2016,ALTE.ALTE,21,26.03,-1.5,0.12,24.59,North,16556,16412,5910
9/27/2016,ALTE.ALTE,22,24.54,-1.94,1.12,24.36,North,15719,15636,5910
9/27/2016,ALTE.ALTE,23,21.13,-2.66,0.89,24.3,North,14495,14563,5910
9/27/2016,ALTE.ALTE,24,19.8,-1.71,0.23,24.09,North,13523,13715,5920
9/28/2016,ALTE.ALTE,1,16.46,-2.38,0.42,19.22,North,12902,12997,5920
9/28/2016,ALTE.ALTE,2,15.33,-2.22,0.42,21.09,North,12493,12644,5910
9/28/2016,ALTE.ALTE,3,14.68,-1.97,0.24,20.92,North,12300,12400,5910
9/28/2016,ALTE.ALTE,4,15.77,-1.62,0.25,21.26,North,12250,12343,5910
9/28/2016,ALTE.ALTE,5,19.07,-1.26,0.5,21.85,North,12516,12663,5910
9/28/2016,ALTE.ALTE,6,23.43,-1.83,0.65,20.63,North,13359,13513,5910
9/28/2016,ALTE.ALTE,7,26.74,-1.05,0.88,30.1,North,15115,15206,5910
9/28/2016,ALTE.ALTE,8,25.55,-0.73,0.35,27.1,North,15860,16117,5910
9/28/2016,ALTE.ALTE,9,27.25,-1.24,1.56,30.17,North,15942,16263,5910
9/28/2016,ALTE.ALTE,10,27.87,-1.45,0.9,27.88,North,16166,16356,5910
9/28/2016,ALTE.ALTE,11,28.83,-1.6,0.9,35.45,North,16416,16478,5910
9/28/2016,ALTE.ALTE,12,29.3,-2.3,0.79,26.3,North,16518,16487,5910
9/28/2016,ALTE.ALTE,13,29.64,-3.23,0.14,27.17,North,16529,16465,5910
9/28/2016,ALTE.ALTE,14,30.43,-5.5,0.13,24.58,North,16584,16443,5910
9/28/2016,ALTE.ALTE,15,30.83,-7.69,0.14,26.68,North,16515,16409,5910
9/28/2016,ALTE.ALTE,16,30.66,-8.54,0.11,25.85,North,16402,16259,5890
9/28/2016,ALTE.ALTE,17,29.58,-8.85,0.11,27.32,North,16305,16220,5690
9/28/2016,ALTE.ALTE,18,28.94,-5.99,0.12,26.02,North,16136,16213,5690
9/28/2016,ALTE.ALTE,19,29.66,-3.32,0.12,32.92,North,16107,16270,5690
9/28/2016,ALTE.ALTE,20,30.49,-2.65,0.08,28.32,North,16568,16747,5690
9/28/2016,ALTE.ALTE,21,26.09,-2.22,-0.16,24.62,North,16417,16475,5690
9/28/2016,ALTE.ALTE,22,24.12,-1.39,0.22,21.32,North,15628,15614,5690
9/28/2016,ALTE.ALTE,23,20.26,-2.1,0,20.62,North,14447,14553,5690
9/28/2016,ALTE.ALTE,24,18.87,-2.34,0.03,19.16,North,13532,13680,6040
9/29/2016,ALTE.ALTE,1,18.84,-2.2,0.47,12.91,North,12708,13117,6040
9/29/2016,ALTE.ALTE,2,18.49,-1.94,0.48,13.93,North,12285,12753,6040
9/29/2016,ALTE.ALTE,3,18.16,-1.53,0.28,7.62,North,12089,12526,6040
9/29/2016,ALTE.ALTE,4,18.93,-1.26,0.29,5.52,North,12056,12468,6030
9/29/2016,ALTE.ALTE,5,20.38,-1.73,0.54,13.18,North,12342,12808,6030
9/29/2016,ALTE.ALTE,6,24.58,-2.37,0.67,23,North,13311,13688,6030
9/29/2016,ALTE.ALTE,7,27.98,-2.25,0.96,27.29,North,15100,15406,6030
9/29/2016,ALTE.ALTE,8,26.64,-0.84,0.35,27.08,North,15790,16220,6030
9/29/2016,ALTE.ALTE,9,28.83,-1.32,1.64,26.9,North,15947,16368,6110
9/29/2016,ALTE.ALTE,10,29.75,-1.3,0.95,30.97,North,16187,16588,6110
9/29/2016,ALTE.ALTE,11,30.73,-1.48,0.95,28.68,North,16417,16900,6110
9/29/2016,ALTE.ALTE,12,31.72,-1.2,0.82,26.89,North,16508,17027,6030
9/29/2016,ALTE.ALTE,13,31.77,-2.49,0.16,26.87,North,16518,16967,6030
9/29/2016,ALTE.ALTE,14,32.29,-4.76,0.15,28.02,North,16608,17110,6030
9/29/2016,ALTE.ALTE,15,32.45,-6.5,0.17,34.1,North,16621,17212,6030
9/29/2016,ALTE.ALTE,16,32.37,-7.85,0.15,27.67,North,16513,17108,5990
9/29/2016,ALTE.ALTE,17,31.58,-6.57,0.15,32.35,North,16385,16983,5990
9/29/2016,ALTE.ALTE,18,30.23,-3.46,0.15,30.25,North,16176,16817,5990
9/29/2016,ALTE.ALTE,19,32.07,-2.22,0.15,28.07,North,16195,16697,5910
9/29/2016,ALTE.ALTE,20,32.48,-1.61,0.12,27.77,North,16632,17108,5910
9/29/2016,ALTE.ALTE,21,27.19,-0.43,-0.12,26.4,North,16538,16829,5910
9/29/2016,ALTE.ALTE,22,23.64,-1.9,0.24,22.64,North,15779,16091,5910
9/29/2016,ALTE.ALTE,23,21.81,-1.4,0.01,21.03,North,14639,14959,5910
9/29/2016,ALTE.ALTE,24,20.87,-1.34,0.05,21.46,North,13677,13977,4960
9/30/2016,ALTE.ALTE,1,17.5,-2.71,0.35,19.35,North,13193,13292,4960
9/30/2016,ALTE.ALTE,2,17.22,-1.79,0.46,28.43,North,12714,12847,4960
9/30/2016,ALTE.ALTE,3,17.8,-0.42,0.38,22.86,North,12462,12676,4960
9/30/2016,ALTE.ALTE,4,18.59,-0.53,0.41,26.11,North,12385,12548,4990
9/30/2016,ALTE.ALTE,5,19.81,-0.82,0.31,22.41,North,12624,12793,4990
9/30/2016,ALTE.ALTE,6,25.04,-0.18,0.65,23,North,13537,13596,5050
9/30/2016,ALTE.ALTE,7,28.04,-0.75,0.93,27.65,North,15233,15197,5050
9/30/2016,ALTE.ALTE,8,27.09,0.1,0,30.24,North,16026,16003,5050
9/30/2016,ALTE.ALTE,9,28.73,-0.92,1.63,28.81,North,16254,16282,5050
9/30/2016,ALTE.ALTE,10,29.41,-0.92,0.94,44.86,North,16474,16548,5050
9/30/2016,ALTE.ALTE,11,30.45,-0.79,1.37,27.55,North,16712,16764,5050
9/30/2016,ALTE.ALTE,12,30.71,-0.63,0.96,27.6,North,16789,16829,5050
9/30/2016,ALTE.ALTE,13,31.01,-0.84,0.97,27.17,North,16777,16830,5050
9/30/2016,ALTE.ALTE,14,31.62,-1.76,0.85,27.55,North,16828,16878,5050
9/30/2016,ALTE.ALTE,15,31.1,-3.31,0.88,27.51,North,16760,16796,5030
9/30/2016,ALTE.ALTE,16,30.46,-3.47,0.35,27.25,North,16633,16640,5010
9/30/2016,ALTE.ALTE,17,29.35,-3.02,-0.17,30.67,North,16521,16547,5010
9/30/2016,ALTE.ALTE,18,29.03,-1.69,1.31,27.35,North,16167,16394,5010
9/30/2016,ALTE.ALTE,19,30.48,-1.07,0.54,26.41,North,15834,16163,5010
9/30/2016,ALTE.ALTE,20,30.29,-0.53,0.68,28.12,North,16119,16442,5010
9/30/2016,ALTE.ALTE,21,26.67,0.43,-0.01,33.84,North,15985,16152,4940
9/30/2016,ALTE.ALTE,22,24.18,-0.66,0.46,24.93,North,15405,15534,4940
9/30/2016,ALTE.ALTE,23,22.59,-0.87,0.33,21.06,North,14545,14683,4870
9/30/2016,ALTE.ALTE,24,21.37,-1.15,0.36,26.72,North,13664,13788,5080
10/1/2016,ALTE.ALTE,1,20.41,-0.85,0.09,19.53,North,13003,13101,5080
10/1/2016,ALTE.ALTE,2,20.03,-0.07,0.09,21.12,North,12506,12673,5080
10/1/2016,ALTE.ALTE,3,19.92,0.37,0.08,20.86,North,12266,12470,5080
10/1/2016,ALTE.ALTE,4,20.25,0.38,0.11,20.96,North,12142,12364,5080
10/1/2016,ALTE.ALTE,5,20.83,0.06,0.09,21.57,North,12197,12422,5080
10/1/2016,ALTE.ALTE,6,22.32,0.45,0.1,21.93,North,12500,12708,5080
10/1/2016,ALTE.ALTE,7,23.34,0.33,0.1,24.02,North,13069,13322,5210
10/1/2016,ALTE.ALTE,8,24.67,0.32,0.36,24.68,North,13850,13918,5210
10/1/2016,ALTE.ALTE,9,25.91,0.38,0.23,27.6,North,14621,14526,5190
10/1/2016,ALTE.ALTE,10,28.32,0.42,0.32,31.76,North,14958,14938,5350
10/1/2016,ALTE.ALTE,11,29.99,0.35,1,30.91,North,15141,15117,5350
10/1/2016,ALTE.ALTE,12,30.08,0.18,0.33,33.11,North,15160,15204,5230
10/1/2016,ALTE.ALTE,13,30.46,-0.47,0.34,30.03,North,15071,15255,5230
10/1/2016,ALTE.ALTE,14,30.47,-0.61,0.01,24.78,North,14986,15230,5230
10/1/2016,ALTE.ALTE,15,30.21,-0.77,0,25.23,North,14884,15255,5230
10/1/2016,ALTE.ALTE,16,30.46,-1.07,-0.01,30.13,North,14809,15303,5070
10/1/2016,ALTE.ALTE,17,30.68,-0.17,-0.01,27.91,North,14827,15354,5070
10/1/2016,ALTE.ALTE,18,31.39,-0.19,0.33,29.34,North,14771,15444,5070
10/1/2016,ALTE.ALTE,19,32.77,0.46,0.02,27.11,North,14747,15480,5070
10/1/2016,ALTE.ALTE,20,32.19,0.66,0.52,28.27,North,15200,15877,5070
10/1/2016,ALTE.ALTE,21,26.61,0.01,0.3,26.31,North,15019,15614,5070
10/1/2016,ALTE.ALTE,22,24.29,-0.21,0.49,25.05,North,14470,15060,5070
10/1/2016,ALTE.ALTE,23,23.42,-0.16,0.73,22.57,North,13682,14325,5070
10/1/2016,ALTE.ALTE,24,22.09,-0.3,-0.01,22.97,North,12924,13581,4320
10/2/2016,ALTE.ALTE,1,19.77,-0.91,0.09,23.03,North,12508,12936,4320
10/2/2016,ALTE.ALTE,2,19.47,-0.69,0.09,21.75,North,12070,12552,4320
10/2/2016,ALTE.ALTE,3,18.81,-0.61,0.09,20.32,North,11860,12298,4320
10/2/2016,ALTE.ALTE,4,18.44,-0.7,0.09,20.1,North,11744,12176,4320
10/2/2016,ALTE.ALTE,5,18.54,-0.7,0.09,19.59,North,11730,12126,4320
10/2/2016,ALTE.ALTE,6,19.38,-0.75,0.1,19.49,North,11916,12327,4320
10/2/2016,ALTE.ALTE,7,20.56,-0.61,0.11,21.78,North,12352,12692,4520
10/2/2016,ALTE.ALTE,8,21.92,-0.37,0.09,22.21,North,12927,13073,4520
10/2/2016,ALTE.ALTE,9,23.98,-0.05,0.09,24.01,North,13635,13726,4520
10/2/2016,ALTE.ALTE,10,27.13,-0.27,0.96,25.08,North,14045,14267,4520
10/2/2016,ALTE.ALTE,11,27.68,0.09,0.37,26.47,North,14358,14681,4520
10/2/2016,ALTE.ALTE,12,28.64,-0.41,0.57,26.41,North,14537,15001,4520
10/2/2016,ALTE.ALTE,13,29.64,-0.97,0.34,36.6,North,14637,15247,4520
10/2/2016,ALTE.ALTE,14,29.6,-1.15,-0.53,26.21,North,14694,15341,4520
10/2/2016,ALTE.ALTE,15,29.74,-2.45,-0.57,23.24,North,14762,15391,4520
10/2/2016,ALTE.ALTE,16,31.66,-2.05,0.35,25.59,North,14820,15557,4520
10/2/2016,ALTE.ALTE,17,32.4,-1.49,-0.02,27.91,North,15001,15798,4520
10/2/2016,ALTE.ALTE,18,32.9,-1.31,-0.76,25.73,North,15119,16003,4520
10/2/2016,ALTE.ALTE,19,37.51,-1.14,0.65,26.51,North,15261,16022,4520
10/2/2016,ALTE.ALTE,20,35.94,-0.95,0.63,33.98,North,15820,16529,4520
10/2/2016,ALTE.ALTE,21,28.13,0.15,-0.58,25.6,North,15522,16068,4520
10/2/2016,ALTE.ALTE,22,24.12,-1.24,0.35,22.73,North,14824,15284,4520
10/2/2016,ALTE.ALTE,23,22.82,-1.09,0.65,25.1,North,13871,14162,4520
10/2/2016,ALTE.ALTE,24,22.62,-0.27,0.61,23.37,North,13041,13303,5060
10/3/2016,ALTE.ALTE,1,19.77,-0.8,0.08,24.9,North,12774,12810,5060
10/3/2016,ALTE.ALTE,2,19.53,-0.33,0.07,25.75,North,12428,12563,5060
10/3/2016,ALTE.ALTE,3,19.01,-0.39,0.07,25.2,North,12282,12383,5060
10/3/2016,ALTE.ALTE,4,18.83,-0.69,0.07,26.49,North,12282,12350,5060
10/3/2016,ALTE.ALTE,5,20.32,-1.05,0.48,28.57,North,12603,12653,5060
10/3/2016,ALTE.ALTE,6,25.19,-0.67,0.34,29.86,North,13601,13638,5600
10/3/2016,ALTE.ALTE,7,28.88,0.82,0.54,33.3,North,15426,15325,5600
10/3/2016,ALTE.ALTE,8,29.53,2.21,0.03,36.89,North,16455,16379,5600
10/3/2016,ALTE.ALTE,9,31.8,1.79,1.63,51.77,North,16812,16645,5600
10/3/2016,ALTE.ALTE,10,34.39,1.93,1.41,33.51,North,17028,17111,5600
10/3/2016,ALTE.ALTE,11,36.22,2.16,1.03,73.7,North,17287,17468,5600
10/3/2016,ALTE.ALTE,12,36.4,1.13,1.58,12.78,North,17444,17781,5600
10/3/2016,ALTE.ALTE,13,36.9,0.75,0.22,24.95,North,17563,17919,5600
10/3/2016,ALTE.ALTE,14,37.23,-0.68,1.32,18.69,North,17731,18147,5600
10/3/2016,ALTE.ALTE,15,36.88,-2.07,1.35,28.38,North,17724,18126,5600
10/3/2016,ALTE.ALTE,16,35.63,-2.14,0.19,30.34,North,17703,17977,5600
10/3/2016,ALTE.ALTE,17,34.41,-3.15,0.04,15.56,North,17741,17850,5600
10/3/2016,ALTE.ALTE,18,33.7,-2.11,0.04,10.66,North,17633,17652,5600
10/3/2016,ALTE.ALTE,19,37.07,-2.02,1.34,9.72,North,17499,17588,5600
10/3/2016,ALTE.ALTE,20,34.41,-1.82,0.72,34.26,North,17824,17945,5620
10/3/2016,ALTE.ALTE,21,26.52,-1.82,0.03,25.37,North,17408,17415,5620
10/3/2016,ALTE.ALTE,22,23.1,-1.01,0.33,24.91,North,16483,16493,5620
10/3/2016,ALTE.ALTE,23,22.12,0.55,0.48,21.75,North,15262,15275,5620
10/3/2016,ALTE.ALTE,24,20.57,0.51,0.26,1.52,North,14281,14244,5480
10/4/2016,ALTE.ALTE,1,20.32,1.98,0.36,4.58,North,13816,13470,5480
10/4/2016,ALTE.ALTE,2,19.57,2.42,0.15,12.96,North,13340,13058,5480
10/4/2016,ALTE.ALTE,3,19.36,2.9,0.2,13.01,North,13088,12761,5480
10/4/2016,ALTE.ALTE,4,19.53,2.86,0.2,18.77,North,13026,12675,5480
10/4/2016,ALTE.ALTE,5,21.48,2.86,0.34,13.61,North,13278,12883,5480
10/4/2016,ALTE.ALTE,6,27.9,3.63,0.52,19.01,North,14198,13778,5480
10/4/2016,ALTE.ALTE,7,29.55,2.05,0.52,38.38,North,15875,15628,5480
10/4/2016,ALTE.ALTE,8,27.52,1.57,0.86,30.95,North,16967,16583,5480
10/4/2016,ALTE.ALTE,9,30.12,3.26,0.89,14.79,North,17233,16763,5480
10/4/2016,ALTE.ALTE,10,33.84,3.51,1.26,17.19,North,17363,17052,5480
10/4/2016,ALTE.ALTE,11,34.79,3.63,0.28,22.99,North,17585,17301,5480
10/4/2016,ALTE.ALTE,12,35.76,2.42,0.59,16.79,North,17792,17463,5480
10/4/2016,ALTE.ALTE,13,35.87,-0.3,0.28,18.21,North,17937,17583,5480
10/4/2016,ALTE.ALTE,14,36.24,-4.78,0.55,21.81,North,18129,17810,5480
10/4/2016,ALTE.ALTE,15,37.05,-9.76,1.09,22.1,North,18163,17844,5480
10/4/2016,ALTE.ALTE,16,37.49,-11.62,1.13,20.75,North,18158,17661,5480
10/4/2016,ALTE.ALTE,17,35.17,-10.17,0.47,32.91,North,18156,17429,5480
10/4/2016,ALTE.ALTE,18,35.36,-6.5,0.94,27.4,North,17960,17272,5480
10/4/2016,ALTE.ALTE,19,37.56,-2.5,0.34,26.69,North,17830,17349,5480
10/4/2016,ALTE.ALTE,20,35.31,-1.81,0.33,33,North,18142,17625,5480
10/4/2016,ALTE.ALTE,21,27.33,-1.77,0.6,20.47,North,17729,17228,5480
10/4/2016,ALTE.ALTE,22,24.01,-1.28,0.35,20.29,North,16769,16308,5480
10/4/2016,ALTE.ALTE,23,22.59,-0.74,0.17,16.46,North,15466,15198,5480
10/4/2016,ALTE.ALTE,24,22.08,-0.49,0.49,18.75,North,14416,14208,6360
10/5/2016,ALTE.ALTE,1,12.6,-8.87,0.41,16.17,North,13641,13556,6360
10/5/2016,ALTE.ALTE,2,12.72,-7.28,0.16,14.11,North,13173,13042,6360
10/5/2016,ALTE.ALTE,3,12.17,-7.18,0.23,18.65,North,12943,12815,6360
10/5/2016,ALTE.ALTE,4,12.75,-6.76,0.23,18.76,North,12892,12658,6360
10/5/2016,ALTE.ALTE,5,15.04,-6.48,0.39,16.49,North,13147,12878,6360
10/5/2016,ALTE.ALTE,6,21.1,-6.09,0.58,24.06,North,14040,13795,6360
10/5/2016,ALTE.ALTE,7,26.73,-3.23,0.56,26.87,North,15738,15507,6360
10/5/2016,ALTE.ALTE,8,27.49,-1.09,0.95,27.65,North,16786,16662,6380
10/5/2016,ALTE.ALTE,9,28.72,-1.16,0.98,40.7,North,16948,16800,6480
10/5/2016,ALTE.ALTE,10,30.58,-2.91,1.38,30.9,North,17074,16954,6480
10/5/2016,ALTE.ALTE,11,34.54,-1.11,0.31,42.78,North,17251,17161,6480
10/5/2016,ALTE.ALTE,12,34.76,-2.81,0.67,43.27,North,17355,17254,6380
10/5/2016,ALTE.ALTE,13,37.58,-3.92,0.32,32.85,North,17397,17336,6380
10/5/2016,ALTE.ALTE,14,39.22,-7.61,0.61,65.73,North,17425,17495,6380
10/5/2016,ALTE.ALTE,15,41.76,-9.21,1.17,46.2,North,17411,17453,6380
10/5/2016,ALTE.ALTE,16,44.17,-9,1.21,113.08,North,17330,17427,6380
10/5/2016,ALTE.ALTE,17,38.9,-12.34,0.48,118.76,North,17286,17455,6380
10/5/2016,ALTE.ALTE,18,38.19,-7.94,1,43.71,North,17212,17298,6380
10/5/2016,ALTE.ALTE,19,40.44,-4.41,0.37,106.91,North,17224,17249,6380
10/5/2016,ALTE.ALTE,20,38.13,-3.97,0.36,70.98,North,17497,17627,6380
10/5/2016,ALTE.ALTE,21,29.06,-3.92,0.65,68.33,North,17131,17167,6380
10/5/2016,ALTE.ALTE,22,24.54,-3.41,0.36,35.89,North,16228,16277,6380
10/5/2016,ALTE.ALTE,23,22.29,-3.11,0.17,31.52,North,15033,15109,6380
10/5/2016,ALTE.ALTE,24,19.78,-4.66,0.53,26.05,North,14072,14221,6220
10/6/2016,ALTE.ALTE,1,19.12,-3.95,0.23,19.84,North,13418,13555,6220
10/6/2016,ALTE.ALTE,2,17.85,-5.18,0.73,19.14,North,12990,13144,6220
10/6/2016,ALTE.ALTE,3,17.3,-5.23,0.92,17.81,North,12795,12820,6220
10/6/2016,ALTE.ALTE,4,16.69,-5.88,0.92,17.67,North,12742,12796,6220
10/6/2016,ALTE.ALTE,5,17.45,-5.81,0.72,20.13,North,13006,13103,6220
10/6/2016,ALTE.ALTE,6,21.54,-6.81,1.16,45.96,North,13954,14030,6220
10/6/2016,ALTE.ALTE,7,25.38,-5.17,-0.06,75.64,North,15686,15682,6220
10/6/2016,ALTE.ALTE,8,25.09,-4.74,0.33,17.48,North,16630,16698,6220
10/6/2016,ALTE.ALTE,9,27.46,-4.96,1.03,29.55,North,16834,16651,6220
10/6/2016,ALTE.ALTE,10,29.08,-6.77,0.81,25.08,North,17026,16743,6230
10/6/2016,ALTE.ALTE,11,32.38,-6.06,0.74,38.17,North,17244,17056,6230
10/6/2016,ALTE.ALTE,12,32.69,-9.3,0.8,24.07,North,17351,17158,6230
10/6/2016,ALTE.ALTE,13,34.82,-12.64,1.2,40.61,North,17401,17140,6230
10/6/2016,ALTE.ALTE,14,37.81,-16.3,1.87,23.72,North,17483,17272,6230
10/6/2016,ALTE.ALTE,15,38.91,-18.48,1.26,34.2,North,17459,17164,6230
10/6/2016,ALTE.ALTE,16,37.32,-22.73,1.23,50.8,North,17402,16994,6230
10/6/2016,ALTE.ALTE,17,34.28,-21.72,1.15,52.24,North,17359,16842,6230
10/6/2016,ALTE.ALTE,18,31.67,-16.44,0.84,46.6,North,17249,16876,6230
10/6/2016,ALTE.ALTE,19,31.66,-14.68,0.81,34.36,North,17225,17135,6230
10/6/2016,ALTE.ALTE,20,29.92,-12.65,0.75,49.77,North,17629,17411,6230
10/6/2016,ALTE.ALTE,21,23.27,-9.95,0.66,40.66,North,17288,17054,6230
10/6/2016,ALTE.ALTE,22,17.31,-10.22,0.54,24.55,North,16431,16197,6230
10/6/2016,ALTE.ALTE,23,19.47,-5.28,0.56,22.28,North,15218,14935,6230
10/6/2016,ALTE.ALTE,24,15.36,-7.73,0.49,12.78,North,14269,13875,5630
10/7/2016,ALTE.ALTE,1,9.93,-11.24,0.2,17.61,North,13557,13223,5630
10/7/2016,ALTE.ALTE,2,10.96,-9.43,0.64,-5.95,North,13112,12779,5630
10/7/2016,ALTE.ALTE,3,10.5,-9.04,0.79,1.44,North,12907,12528,5620
10/7/2016,ALTE.ALTE,4,9.38,-10.53,0.81,13.08,North,12869,12497,5620
10/7/2016,ALTE.ALTE,5,12.18,-9.82,0.67,19.23,North,13117,12751,5620
10/7/2016,ALTE.ALTE,6,18.21,-9.3,1.14,22.01,North,14024,13571,5620
10/7/2016,ALTE.ALTE,7,23.29,-6.81,-0.05,34.5,North,15686,15264,5690
10/7/2016,ALTE.ALTE,8,24.02,-5.11,0.32,25.79,North,16675,16354,5690
10/7/2016,ALTE.ALTE,9,25.5,-5.49,0.97,28.06,North,16839,16527,5690
10/7/2016,ALTE.ALTE,10,27.1,-6.76,0.76,49.43,North,16828,16664,5690
10/7/2016,ALTE.ALTE,11,28.23,-8.44,0.69,34.04,North,16862,16726,5690
10/7/2016,ALTE.ALTE,12,28.44,-10.88,0.71,31.76,North,16786,16708,5470
10/7/2016,ALTE.ALTE,13,28.49,-15.32,1.08,34.15,North,16598,16530,5470
10/7/2016,ALTE.ALTE,14,30.11,-18.98,1.68,29.97,North,16447,16531,5470
10/7/2016,ALTE.ALTE,15,30.46,-20.77,1.13,17.07,North,16202,16351,5470
10/7/2016,ALTE.ALTE,16,30.36,-25.24,1.13,19.79,North,15958,16135,5470
10/7/2016,ALTE.ALTE,17,30.35,-21.6,1.05,16.75,North,15855,16055,5470
10/7/2016,ALTE.ALTE,18,28.99,-12.67,0.69,23.96,North,15782,15985,5460
10/7/2016,ALTE.ALTE,19,36.57,-6.34,0.72,26.18,North,15845,16061,5460
10/7/2016,ALTE.ALTE,20,36.43,-3.29,0.68,27.58,North,16147,16152,5390
10/7/2016,ALTE.ALTE,21,26.93,-4.64,0.61,26.41,North,15850,15800,5390
10/7/2016,ALTE.ALTE,22,23.72,-3.64,0.55,24.35,North,15234,15261,5420
10/7/2016,ALTE.ALTE,23,22.53,-2.98,0.6,24.45,North,14399,14474,5420
10/7/2016,ALTE.ALTE,24,20.43,-4.17,0.51,16.21,North,13604,13769,5560
